,Target,Tweet,Stance,Sentiment
3423,Bernie Sanders,"True, #BernieSanders will be the best President in our history. I'm glad you support him too!",FAVOR,pos
3424,Bernie Sanders,But his answer on how to pay for his platform was nonsense. It was the perfect time to break out his MMT to American voters. Tax the middle class? End of the line #byebyebernie,AGAINST,neg
3425,Bernie Sanders,"Do an internet search, if you won't take my word for it. Bernie lost to Hillary by slightly over 16%. Your denial of that reality is what is identical to the deplorables. Facts are fake news for you, not me.",AGAINST,neg
3426,Bernie Sanders,"""...not a single male candidate not Bernie Sanders, not Julin Castro, not Pete Buttigieg mentioned a single female political hero...none of the male candidates had anything to say about women they admired for their leadership, intelligence or political acumen."" #Election2020",AGAINST,neg
3427,Bernie Sanders,"LOL, that is laughing!?!? Hate to see #Bernie scowl then!",AGAINST,neg
3428,Bernie Sanders,"The fact that he would always complain about the millionaires and billionaires on Twitter, but once he became a millionaire he now only complains about billionaires. Seriously, go to his older tweets! #BernieSanders",FAVOR,neg
3429,Bernie Sanders,I don't get why #BernieSanders saying the same 6 vague things over &amp; over for decades makes anyone think he could run our country.,AGAINST,neg
3430,Bernie Sanders,People have very short memories. Its always some deplorable Independent or GOP that fu@ks up life for most of America. #Sanders #Lieberman,AGAINST,neg
3431,Bernie Sanders,"YOU via market forces control minimum wage. You decide what you are willing to pay for goods and services. Anything beyond that has negative consequences, primarily increased unemployment or higher prices...hurting poor in both cases. Bernie is wrong and shortsighted.",AGAINST,neg
3432,Bernie Sanders,Then soon it will be like Venezuela where a thousand dollars in a wheel barrel isn't worth carting the weight of printed money around. So they ump out the cash on the floor and trade the wheel barrel for toilet paper. #Socialism #Bernie,AGAINST,neg
3433,Bernie Sanders,"@SenSanders talks 2020 election. If there was ever an interview with #Bernie you should see, its this one (particularly 43 mins in, he isnt taking anymore shit) from these @WaPo smear merchants",FAVOR,other
3434,Bernie Sanders,"#Sanders is a social-traitor like #chomsky (some would say, they are also self-hating Jews). Social-traitors are worse than capitalists - because of their bad conscious - they would like to be on the side of the workers. They are not.",AGAINST,neg
3435,Bernie Sanders,"All the more reason to coalesce around the most popular politician in America, @BernieSanders",FAVOR,pos
3436,Bernie Sanders,All of #BernieSanders young millennial 'foot soldiers' will be working on collective beet farms and driving 1954 tractors built at Skoda Works. Right @AOC?,FAVOR,other
3437,Bernie Sanders,"The stimulus bill gives every American *citizen* a 1200$tax *loan*, since you'll be paying it back next April. Meanwhile Steve Mnuchin is put in charge of doling out 500 billion in corporate donations with 0 strings attached. Paid by you and me. This is theft. #BernieSanders",FAVOR,neg
3438,Bernie Sanders,@ewarren seriously needs to be banned from Twitter because everything she says is pure disinformation. #BernieSanders is the guy who refused to accept Super PACs in 2016 and #Warren tried to copy him until her campaign imploded,FAVOR,neg
3439,Bernie Sanders,"She's more experienced than all of those except Bernie, and far more electable than he is. He would literally have to explain his multiple trips to Cuba, who funded them, and why he was trying to meet with Castro... not good.",FAVOR,neg
3440,Bernie Sanders,I'll vote against #BernieSanders just to piss off his supporters. This shit needs to stop,AGAINST,neg
3441,Bernie Sanders,This was a riot ! #BernieSanders cant control his rally as these girls push him aside #SundayFunday #sundayvibes,AGAINST,other
3442,Bernie Sanders,To include #Bernie is a distraction &amp; provides a false narrative. An interloper took over #GOP in 2016 with disastrous results for their party &amp; America! @TheDemocrats &amp; the media cannot allow #bernie to do the same in 2020. You (the media) need to be responsible this go around!,FAVOR,neg
3443,Bernie Sanders,"World's cutest couple, look at their legs! @JaneOSanders Then, when you realise even major media grudgingly admits, its @BernieSanders with staying-power&amp; money (US!), get busier With US doing tWork - Join Slack to TALK to insiders&amp;really FEEL the Bern! Thanx! @AriRabinHavt pics:",FAVOR,pos
3444,Bernie Sanders,"I don't think #Bernie can win a general election, actually. I know I'd have to hold my nose, close my eyes, and think of Country before I could pull that lever",AGAINST,neg
3445,Bernie Sanders,The number #1 story is @#BernieSanders - HOW could there be any other story?!?,FAVOR,pos
3446,Bernie Sanders,Has @BernieSanders released his tax returns yet? This is bullshit,AGAINST,neg
3447,Bernie Sanders,"This is coming from the centrist media. I must say, I'm impressed. Now, get on board with #Bernie",FAVOR,pos
3448,Bernie Sanders,@ewarren Why doesn't anyone discuss #BernieSanders haphazard background? He didn't even get a steady paycheck until in his 40s. His ideas are laughable. You should press more on this and his socialist pro communist leanings #DemocraticDebate,AGAINST,neg
3449,Bernie Sanders,"#BernieSanders boarded the wrong jet. After all, it was only natural for him to take Aeroflot. #Comedy for a crazy election:",AGAINST,other
3450,Bernie Sanders,With These Memes..Dems Are Damned.. Aplenty Untethered..No Way Can Get It Together In 2020 If Ever? #Sanders File Under Jerk..#KyleJurek,FAVOR,neg
3451,Bernie Sanders,"Let me be clear. #BernieSanders is a New Deal Democrat. It's as simple as that. There seems to be some confusion among mature (aka ""older"") voters on what Bernie's about. He's basically the FDR of the 21st century. And his policies are the New Deal for the 21st century.",FAVOR,pos
3452,Bernie Sanders,Ive thought this too- Bernie has skeletons in the closet which will be cheerfully trotted out in the coming months. #2020Democrats #Sanders,AGAINST,other
3453,Bernie Sanders,"@BernieSanders Mr. Sanders can you believe the President is just ignoring the march on the 24th that the students across the country did and blaming the Democrats by tweeting""THE SECOND AMENDMENT WILL NEVER BE REPEALED!"" No-one is requesting to repealed the 2nd amendment.",FAVOR,neg
3454,Bernie Sanders,"Even so, there are always idiots who will follow along with ANYTHING negative and we #Sanders supporters with more sense need to shut them down.",FAVOR,neg
3455,Bernie Sanders,"#Bernie is an unusually respectful campaigner in the primaries and he worked hard for HRC in 2016. The hyper sensitive DNC types think anything he does is an ""attack""",AGAINST,pos
3456,Bernie Sanders,"There was already had A Lawsuit against the #DNC &amp; Rigging &amp; U seen what happened there! They got away with It,#Bernie or any other Politician that would challenged them would have the same outcome,then have their careers destroyed! #Politics is A tough game!",FAVOR,neg
3457,Bernie Sanders,"#Bernie can you please just tell us what you would do if Roe is overturned? We know you stand for #medicareforall, but that WAS NOT THE QUESTION!",AGAINST,neg
3458,Bernie Sanders,#Bernie is the only real pro-labor candidate. All others are just paying lip-service.,FAVOR,other
3459,Bernie Sanders,"#Bernie attracts and prefers the illegal and criminal element, he protects them over hard working American citizens...they represent the votes he is after.",AGAINST,other
3460,Bernie Sanders,Watch @DavKat43's LIVE on #Periscope: broadcast: #DemDebate and why Sanders supporters don't have a mathematically probable case to argue,AGAINST,other
3461,Bernie Sanders,The progressive movement is the face of the democratic party. We cannot win without it being so. #BernieSanders has done again what so many distractors claim he is no good at. He has forced the subject. There will be no win in november without #healtcareforall #BernieSanders,FAVOR,pos
3462,Bernie Sanders,"I wanted to know what do you think of this Essay by Bernard Sanders #BernieSanders about a woman fantasizing about being gang raped, I was horrified.",AGAINST,neg
3463,Bernie Sanders,"Israel/AIPAC is the feared notorious #ThirdRail of US politics. It is 1000% mobilized (DNC, MSM) against #BernieSanders who is #anathema because he intends to liberate the US from its satellite status in the Israeli orbit. Who is the Superpower here? Tail wags dog",FAVOR,other
3464,Bernie Sanders,"conservatives respect consistency, and #bernie has that in spades they many not agree w/ everything, but they know where he stands. bernie can make the case that America used to be great because we had policies that made things work... we already know what to do",FAVOR,pos
3465,Bernie Sanders,"#Bernie is willing to enslave you to unburden you, Do you think he even believes this or is just a snake oil salesman caught in his own story?",AGAINST,other
3466,Bernie Sanders,"@nprpolitics it's not the Bernie Sanders turf, in 2016 the #Democratic party adopted a new platform that included things like $15 min wage and healthcare for all. It would be ridiculous for D's not to support legislation that supports thier new platform #nprpoliticslive",AGAINST,pos
3467,Bernie Sanders,Oh look! Who do we have here flying first class? #BernieSanders #BernieIsACommunist,AGAINST,neg
3468,Bernie Sanders,This is #BernieSanders motto always. Not my money. not my pockets. He always has his hand in my/ your pockets. He will destroy America.,AGAINST,pos
3469,Bernie Sanders,"In honor of New Years and to help with donation push, I just donated an extra $10 in addition to my monthly donation of $27. #PresidentSanders #Sanders",FAVOR,pos
3470,Bernie Sanders,"Dear America: - News Report: News, Current Events, Politics, etc -That sort of lazy, voting-wont-work attitude is exactly what those who rig the process want the American public to fall into so as to make pushing their horrible agendas easier. #Bernie",FAVOR,neg
3471,Bernie Sanders,LOL No wonder #Bernie supporters get confused. Just did search in Twitter gifs for Bernie &amp; a picture known to be #BruceRappaport pops up. Bernie looked similar but clearly not him. Images of man at protest etc also clearly Rappaport (none of these are the image in gifs),AGAINST,other
3472,Bernie Sanders,"we do all need to get behind whoever gets on the ticket. I'm all for #BernieSanders all day, everyday, but if somehow he gets screwed out of being on the ballot I will still vote for whoever is on the ticket to help save this country. #VoteBlueNoMatterWho",FAVOR,pos
3473,Bernie Sanders,"If and ONLY if @CynthiaNixon renounces @BernieSanders as the divisive agent provocateur he is, she has my vote.",AGAINST,neg
3474,Bernie Sanders,@BernieSanders knows how to do the right thing. Sad he had to drop out of the #Democraticprimary. #US,FAVOR,pos
3475,Bernie Sanders,"#Bernie hardly works; all he says is ""healthcare for all"" over &amp; over. He's been mooching off government forever 19yrs of unemployment, then NRA bought his 1st seat in Washington. Got $27? My $3.2 million I kept is running out cause trip to Vatican &amp; 3rd house he bought on lake.",AGAINST,neg
3476,Bernie Sanders,"@BernieSanders has shown a history of yelling, name calling and using negative hand gestures (finger wagging). He seems to be unable to make a point without belittling others. We already have that in the Oval! #Election2020",AGAINST,neg
3477,Bernie Sanders,"LIBERALS/DEMS WANT THIS COUNTRY TO TURN LIKE VENEZUELA, CUBA A GOVERNMENT CONTROL WHERE YOUR RIGHTS AND FREEDOM ARE GONE. A MAJOR CRISIS IN VENEZUELA, LACK OF FOOD, MEDICINE ECT...THIS IS SOCIALISM AMERICANS. #BERNIE/CORTEZ HAVE THEY EVER LIVED IN THESE CONDITIONS BEFORE?#SAD",AGAINST,neg
3478,Bernie Sanders,#Bernie has probably lost his mind worrying about all that crap.,AGAINST,neg
3479,Bernie Sanders,"Mitt Romney's net worth is literally 100x Bernie Sanders'. Maybe put things in perspective. I'm not even a fan of Sanders and this is just some disingenuous bullshit to try and power through ""my namesake was an unabashed racist"" day.",FAVOR,neg
3480,Bernie Sanders,"This rhetoric is a lie. #BernieSanders and his supporters in the #Unity commission wanted to abolish #SuperDelegates all together. The #NeoLiberal establishment blocked it every step of the way. The rules we have now, is what the #Neoliberals agreed to. @esoterikgirl @beckymcee",AGAINST,neg
3481,Bernie Sanders,"@krystalball @esaagar @AndrewYang would get absolutely destroyed by the Media if they asked him how he'll pay for his #FreedomDividend &amp; he replied with. ""I don't think I have to do that right now."" #Bernie Where do you get the money to pay 30 trillion for M4A over 10 years?",AGAINST,neg
3482,Bernie Sanders,I am at an event for @amyklobuchar in New Hampshire. We are 20 minutes in and theyve already run out of food. I guess shes trying to give America an idea of what it would be like if Bernie Sanders or Elizabeth Warren were elected president. #klobuchar #DemPrimary #Dems,AGAINST,other
3483,Bernie Sanders,You know I wouldnt vote for sweet #Bernie but at least the guys got some passion. He was robbed by #Killary in 2016.,FAVOR,neg
3484,Bernie Sanders,Oh there were a few who joined us in the fight for Civil Rights for All but #Bernie and #Delores were two who did not. After the heavy lifting - lynching tar and feathers -Brown v. Board of Education Oh yeah THEN they came to join in. We not mad just wish for a bit more gratitude,FAVOR,other
3485,Bernie Sanders,No can do. I will vote for Democrats up and down the ballot and leave president blank. No way will i ever vote for #Bernie.,AGAINST,neg
3486,Bernie Sanders,I agree. @BernieSanders needs to endorse her. Fuck the establishment. Let them be mad. Do what's right. She stands for the same progressive values as him. That is all that should matter,FAVOR,pos
3487,Bernie Sanders,"More insincerity from top candidates is disappointing. Remaining uninformed or trying to appear uninformed like the public is not a good look, especially from #Warren continually parroting false storylines about #Sanders plans.",FAVOR,neg
3488,Bernie Sanders,"#Bernie its called the Equal Pay Act if 1963, its an existing federal law #Moron",AGAINST,neg
3489,Bernie Sanders,"At Michigan rally, #BernieSanders revels in his role as political successor to Eugene Debs",FAVOR,pos
3490,Bernie Sanders,Americans didn't vote for him. Nazis and racists voted for him and the fact that #berniesanders people didn't vote in 2016 left us with this twat in DC.,FAVOR,neg
3491,Bernie Sanders,I am SO MAD with the #Democrats/#Congress right now. If I was standing in front of @SenSchumer or @sanders or @Pelosi I would slap their face so hard in prayer that it would knock the stupid and ignorant out of their pea-sized brains. They are colossal A$$ES - yes YOU .@DNC,AGAINST,neg
3492,Bernie Sanders,And beyond like the sound of that full speed ahead not sideways not backwards ...ahead #BernieSanders,FAVOR,pos
3493,Bernie Sanders,The phone call was clead we all hear it.but I was upset he is impeached let him finish out his term...but we need #Yang or #Sanders for 2020 President,FAVOR,neg
3494,Bernie Sanders,Let them k ow @SenSanders eas/is a User Hitchiker since Stealing Electricity from neighbor He admits using Dem Party for Media and stayedtoo long for PAC$$and BookTour #Carpetbagger F*ck Off #BERNIE,AGAINST,neg
3495,Bernie Sanders,Im going crazy waiting for election results!!!!!! PLEASE JUST FUCKING LET IT BE BERNIEEEEEE!!!!! #BernieSanders,FAVOR,pos
3496,Bernie Sanders,"You folks who may be leaning toward #Bernie need to view this account of Sweden and Norway. #Sanders is stuck in the 70s, and it didnt pan out. I learned a lot here, and you might too.",AGAINST,other
3497,Bernie Sanders,We got snakes running for president. @ewarren I guess new year same you? About to give Bernie another heart attack with this betrayal. #DemDebate #DemocraticDebate,FAVOR,neg
3498,Bernie Sanders,Shut up #Bernie! How can you tell someone how much to rent their property for?If there is a market to pay what the asking price is.....what is wrong with that? I want to live in Beverly Hills but I dont because I cant afford it. I am not blaming anyone for that. Ridiculous!,AGAINST,neg
3499,Bernie Sanders,"Already an item of dissension, you have to unexplain to explain; we know what it means, language is language, and contrary to the best interest of this election and the #Berniebro's keep fracturing the Democratic Party as their modus operandi.",AGAINST,neg
3500,Bernie Sanders,Obama did that for 8 years constant speeches of US shortcomingsnever mentioning how this country has given opportunity and freedom to untold millions #BernieSanders,FAVOR,other
3501,Bernie Sanders,"I watched, was embarrassed by her, and just read she refused to shake Bernies hand post-debate? Now she mortifies me. #DemocraticDebate",FAVOR,neg
3502,Bernie Sanders,We can't return to normal without some actual reform in this country. We can't return to the way we thought things were without strengthening programs like #SocialSecurity and #Medicare. We cannot have #Constitutional normalcy without someone like #BernieSanders as president.,FAVOR,other
3503,Bernie Sanders,"I don't think Bernie has a path forward to screw with delegates at the convention. He's not even in contention, by the looks. He was willing to make it ugly, & never quit until someone got the hook & dragged him off the stage. The stragglers doth protest, no doubt. #BernieSanders",AGAINST,pos
3504,Bernie Sanders,Thank you #BernieSanders you finally want to save another 23mm American Families from eviction...,FAVOR,pos
3505,Bernie Sanders,"I think he would have been savaged in the general. That rape essay. Him wanting to take away the Rockefeller's fortune, that ridiculous Vatican trip, the shady finances of Burlington College under Jane Sanders. So much actual baggage. #Bernie really never got adequately vetted.",AGAINST,neg
3506,Bernie Sanders,So Bernie has finally realized his power! So he realizes this is the moment! So he realizes #RalphNadar is a hero who just didn't have this moment! God I hope so. If it's true I can forgive him. #Bernie join hands with #RalphNadar. He will forgive you in the critical moment!,FAVOR,pos
3507,Bernie Sanders,USA TODAY: Russia working to help Bernie Sanders' campaign Interesting. I wonder how many Russian influencers I've interacted with here on Twitter. #RussianInterference #BernieSanders,AGAINST,other
3508,Bernie Sanders,Years of promises that football players will share their wealth to poor. #Thank you #Bernie,FAVOR,pos
3509,Bernie Sanders,Thank u #Beto2020 . Thank u for doing the right thing . Now #Harris #booker #latinoguy #midwestamy #bernie please do the right thing #drop0ut,AGAINST,pos
3510,Bernie Sanders,and #Bernie would have won if his primary (and the media) had been fair ... just sayin,FAVOR,pos
3511,Bernie Sanders,Socialism does not exist in successful countries. When you arent president it wont exist in the U.S. either. #Bernie #Socialism #DemocratsAreDangerous,AGAINST,neg
3512,Bernie Sanders,Woke up and called my best friend in NY whose birthday is today. Then I donated to #Bernie because it's also his birthday. (Two of my favorite ppl on Sept 9th makes me almost believe in astrology.) Then I had my breakfast. Say #HappyBirthdayBernie with a donation today!,FAVOR,pos
3513,Bernie Sanders,Whenever I hear the song America I think of the #Bernie ad and start tearing up.,FAVOR,neg
3514,Bernie Sanders,"So Bernie equates Nazis with people obeying the laws. People who are trying to save the lives of babies. People who realize what radical Islamic ideology is a bad thing, and if we fight against these things we are as Nazi. And you cannot figure out why you are dropping in polls?",AGAINST,neg
3515,Bernie Sanders,"I do too. We would have had #Bernie if HRC, DWS, DB, and the #DNC wouldnt have rigged the 2016 primary. I'll NEVER trust the dem DNC again.",FAVOR,neg
3516,Bernie Sanders,"bernie doesn't want to win! he's fine with the rigging. he never talked about in in 2016! he's not talking about it now! and when his base/campaign get attacked with the #RussiaGate #RussiaHoax, he pushes it himself &amp; doesn't say #FuckThatShit it's the #DNC &amp; MSM rigging it!",AGAINST,neg
3517,Bernie Sanders,Ok @BernieSanders supporters. I respect you. I didn'tt vote for him in 2016 &amp; nothing has changed I won't vote for him in primaries. You can't change my mind. Please respect me &amp; those like me who believe he isn't the candidate for 2020. Please. #election2020 #BlueWave2020,AGAINST,pos
3518,Bernie Sanders,"#Bernie #Tulsi stood up against entire democratic establishment for you not having enough debates with Clinton, it is your time stand up for her against DNC.",FAVOR,pos
3519,Bernie Sanders,"I had a friend die from a grand mal seizure. I had to clean out his room, thick with the smell of death, to return his belongings to his mother. Earth to #BernieBrosdont mock people with epilepsy.",AGAINST,neg
3520,Bernie Sanders,Im voting for the idea of Bernie Sanders in the NY primary. Im done with the man.,FAVOR,pos
3521,Bernie Sanders,I dont like this latest tone from #BernieSanders All of a sudden he is against Republicans AND democrats? Is this stuff getting out of control. #NevadaCaucus2020,AGAINST,neg
3522,Bernie Sanders,"Nope, we're the true Patriots, we will not rest until we have M4A, a Green New Deal, justice reform, and #PresidentBernieSanders!",FAVOR,pos
3523,Bernie Sanders,"Bernie, please don't pretend there wasn't voter fraud and suppression in the way the DNC screwed you last time.",AGAINST,neg
3524,Bernie Sanders,"Since the only leader on the horizon, deeply aware of and prepared to act radically to mitigate the #EnvironmentalCrisis #ClimateCrisis, is #BernieSanders the outlook for the #US and for humanity is looking very bleak as we pass this small window for the possibility of survival.",FAVOR,other
3525,Bernie Sanders,"#FoxNews contributor; progressive, radio host, @LeslieMarshall abhors Socialist #BernieSanders defense of murderer #Castro -- but will vote for him. Khrushchev: . . . by giving small doses of socialism (Capitalists) they will suddenly find out they have communism.",AGAINST,neg
3526,Bernie Sanders,This is how I adapted my #Bernie sign and it still up in the yard. (Order a designer bumper sticker off is amazon &amp; stuck it on),FAVOR,other
3527,Bernie Sanders,Bernie please dont run for POtUS. You screwed the Democrats last time u did. Plz don't,AGAINST,neg
3528,Bernie Sanders,Wonder about Tom. Bernie just registered to run as independent in senate race is running as a #Democrat in presidential? I will NOT donate a spit ball to @DNC or such. I'll directly donate to candidates &amp; STARVE bernie of my ! #WheresBerniesTaxReturns #BernieIsPutinsBlueChoice,AGAINST,other
3529,Bernie Sanders,"Whats more disturbing is that @SenGillibrand thinks ""a lot of #Bernie 's ideas are great"" ??? #Democrats #nhpolitics",FAVOR,neg
3530,Bernie Sanders,"Surprised @BernieSanders didn't have another Heart Attack. ( . ) ( . ) My God, I haven't seen those firm things in 5 decades! #BernieSanders #NVcaucus2020 #NVforBernie #BernieScrewedAgain",AGAINST,neg
3531,Bernie Sanders,"Could've fooled me. Looks like she could've used every last vote that went from #Bernie to #Stein. Keep trying to say Bernie supporters didn't matter, it highlights your delusions of grandeur. #Hillary, the perpetual #Presidential Flop. Please, bring her back for another L",FAVOR,neg
3532,Bernie Sanders,Call to all Indian Americans: Please COMPLETELY boycott Islamist supporting Pro-Pakistani #BernieSanders . And support his opponent whoever it is. #StayAwayFromPeopleWho Anti - India #DelhiRiots2020 #DelhiRiots #DelhiRiotTruth #DelhiRiot2020 @HinduAmericans @VHPDigital,AGAINST,neg
3533,Bernie Sanders,"I am a huge Bernie supporter, but if he ran as an independent against the Democrat and Republican tickets I would absolutely vote against him",FAVOR,other
3534,Bernie Sanders,"Typical projection from #BernieBros: Gillum doesn't wanna win the election, he wants $$$$Because ..... that is what YOU want, doesn't mean everyone is as perverted as you.",AGAINST,neg
3535,Bernie Sanders,"#dontbelieve #thahype Still on the #BernieBandwagon? Ship has sailed #truecolors #dnc2016 #Bernie #Cavein Instead, support who they really fear, #Tulsi2020. She needs 65K individual donations to secure a podium on the debate dais on June! @TulsiGabbard",AGAINST,other
3536,Bernie Sanders,"Radical Socialists like Bernie Sanders love to trash talk anyone who disagree with their Agenda. The good news is that we have a President that will stand up for Freedom. Socialism and Communism are the true enemies of Capitalism, and a threat to freedom.",AGAINST,neg
3537,Bernie Sanders,"No, we need to abolish it. Not only that, Bernie's terrible foreign policy (and the US's in Latin America) exacerbates these crises.",AGAINST,neg
3538,Bernie Sanders,"In his piece in @Medium, civil rights activist @shaunking writes about #Bernies long civil rights history, including his role as chairman of the Univ of Chicago chapter of the Congress for Racial Equality (CORE): #TPRByTheNumbers",FAVOR,other
3539,Bernie Sanders,Look at@the date of this tweet. Yes. CA was robbed #election2016 We wont let it happen again #Election2020 #StandWithTulsi #standwithbernie,FAVOR,neg
3540,Bernie Sanders,"Thanks to @BernieSanders Senior Advisors for stopping by the set of @NBCSunnyside! Enjoyed chatting about ICE, DACA, &amp; the need for comprehensive immigration reform, which is why - to quote someone who might agree - we wrote the damn show!",FAVOR,pos
3541,Bernie Sanders,#berniesanders had his career jumpstarted by Wayne LaPierre. #bernie voted AGAINST the Brady Bill &amp; #BackgroundChecks 5 TIMES AGAINST CDC firearms research FOR gun industry immunity FOR the deadly Charleston loophole FOR allowing guns on trains &amp; in national parks #NRATerrorists,AGAINST,neg
3542,Bernie Sanders,"After key endorsements, Bernie Sanders is surging in the polls. Yet, he still lacks one thing. #BernieSanders #DemocraticPrimary #2020Election #Democrats",FAVOR,pos
3543,Bernie Sanders,So I guess the media bombshell is that Russia is going to help #BernieSanders win. So..........I guess that honeymoon to the Soviet Union wasnt a tip off #DemocratsAreDumb #BernieRussiaHoax #FridayVibes,AGAINST,neg
3544,Bernie Sanders,#OnlyBernie would #AbolishCashBail freeing hundreds of thousands of those of #BigUs imprisoned while awaiting justice. #BernieSanders has pledged to release those imprisoned for marijuana possession. The imprisoned deserve dignity and protection.,FAVOR,pos
3545,Bernie Sanders,Sarah Sanders tells womens empowerment forum: Ask your husbands and boyfriends to buy you some jewelry #Sanders,FAVOR,other
3546,Bernie Sanders,Sanders was elected in 1980 as mayor of Burlington VT for 8 yrs he was known for restricting private property rights imposing price controls raising property taxes taking trips to USSR Cuba Sandinistas Nicaragua and flew a hammer sickle Soviet flag in his office #BernieSanders,AGAINST,other
3547,Bernie Sanders,Unless its drugging them and stealing their votes... at that shes an expert. #DemocraticDebate #BernieSanders #CardiB #drugs #BillCosby,AGAINST,neg
3548,Bernie Sanders,"The incongruity at the heart of many messages from the #Sanders campaign: thus, you are also fighting to include billionaires, Dem establishment, Wall St, right? I say this as a supporter: if it is ""not me, us"" it is those too. Else you are just a divider with a different ruler",AGAINST,other
3549,Bernie Sanders,#Sanders did the best cause he was being attacked by everyone for being front runner,FAVOR,other
3550,Bernie Sanders,Unemployed for 6 months. Am really starting to regret this. Can I have my money back so I can donate it to #BernieSanders ? #DropOutWarren,FAVOR,neg
3551,Bernie Sanders,"I wonder if @johncusack and @SusanSarandon both learned about sweeping sexual harassment claims and paying women less at the @SenSanders training in #Burlington? Seems like #Bernie is great at the preaching, just not the practicing. #vtpoli #VT #btv",AGAINST,neg
3552,Bernie Sanders,"Any liberal Socialists that are upset with the tax breaks are always free to pay more. Let me know when you change your W2 exemptions to zero and pay extra on April 15th. @Ocasio2018 and @BernieSanders why dont you go first! Dont talk about it, be about it!",AGAINST,other
3553,Bernie Sanders,"This is how Left Media bias works. If the same #of people that showed up for the Michigan protest were at a #BernieSanders rally, we would be told it was a huge turnout.",FAVOR,other
3554,Bernie Sanders,"Sadly, people forget how much animosity there still is towards Bernie in the Dems. He's definitely NOT the strongest candidate in the field (or potential field) @AndrewYangVFA has the platform, energy, focus, and balance to ride Biig WAVES.",AGAINST,neg
3555,Bernie Sanders,The Last Thing our Nation needs is an 89 year old Socialist as commander and Chief I Think Not #Bernie,AGAINST,neg
3556,Bernie Sanders,Disappointing night for us #Bernie supporters! Boomers are literally blocking us and want more status quo. This country doesnt deserve #BernieSanders. Thats the tweet,FAVOR,neg
3557,Bernie Sanders,"Oh good grief!!! Dear sir #BernieSanders, give at least an estimate! Oh but wait, maybe is because you dont know what the heck you are talking about!By the way, you are trivializing all the suffereing of the millions of people that have been subjected to communism! Unbeliavable!",AGAINST,neg
3558,Bernie Sanders,"You really want to know what the FUTURE of the #DemocraticParty looks like? NOT, @SenSanders or even #OcasioCortez ... but THIS! #BlackWomenLead #DrPatriceHarris &amp; #KamalaHarris",AGAINST,pos
3559,Bernie Sanders,...and the moderators didn't have to jump in to protect #PeteButtigieg. #Bernie did it for them.,AGAINST,other
3560,Bernie Sanders,"Bernie is kindhearted and a gentleman at core. #BernieSanders is a true human being. He is not phony, and I want him for president!",FAVOR,pos
3561,Bernie Sanders,Do yourself a favor and dont vote for this imbecile #BernieSanders,AGAINST,neg
3562,Bernie Sanders,"I think YOUTH VOTERS should claim the power.. start their own party, nominate Bernie Sanders as their party leader for President. No need to go by the same rules as the Tainted #RNC and #DNC.",FAVOR,pos
3563,Bernie Sanders,"Well, at least Commie Bernie got SOMETHING right. Love he brushes aside the idiot who just wants to say ""hi."" GOD SAVE US FROM THIS IDIOTS! #DemocraticDebate",AGAINST,pos
3564,Bernie Sanders,"China, US, India generate more than half of world CO2 emissions but here goes globalist/socialist #Bernie Sanders supporting the killing of Africa and other 3rd world countries' unborn babies to fix climate change via ""population control""",FAVOR,neg
3565,Bernie Sanders,"Translation: its not appropriate to deport anyone whos still willing to take handouts & voting democrat. After they build a business & switch parties, then #bernie will agree to deport.",FAVOR,other
3566,Bernie Sanders,#Bernie runs into trouble trying to unite with liberals like @ewarren. He needs to apologize to @rebeccanagle.,AGAINST,neg
3567,Bernie Sanders,"I gave to #Bernie I WILL NOT donate to the DNC...they STOLE Bernie's place. They use him to raise money for the DNC but to Actually LEAD the DNC, they turn their back on Bernie. Makes me MAD as HELL!And even now going through this pandemic EVERY PLAN BERNIE HAS WOULD HELP US!",FAVOR,neg
3568,Bernie Sanders,Listen to #BernieSanders praising the genocidal Dictator Castro from #Cuba He is more red than the freaking cherry on the fricking cake. @LeonidasVilchez @CleoGKlein @MuyConfusa @GameLandAmazing,AGAINST,neg
3569,Bernie Sanders,"Do you want to vote for #Bernie in the CA March 3rd primary? If you're registered as No Party Preference (NPP) voter, you must request a Democratic ballot. The easiest way to request your Democratic ballot TODAY: pick your county to get the correct ballot",FAVOR,other
3570,Bernie Sanders,"bernie is putin's ""blue"" choice. I'd also like to see his tax returns.",FAVOR,other
3571,Bernie Sanders,"And if #BDS is a red line for you, youve walked into the vipers nest by supporting #Sanders . His surrogates support #BDS , and call for the dismantling of the 1 &amp; only Jewish state. This info is readily available.",AGAINST,neg
3572,Bernie Sanders,#BernieSanders is a traitor and threat to life in the US as know it!!!!!!!!!!!!!!!!!!!,FAVOR,neg
3573,Bernie Sanders,"For someone who has never actually led anything, Bernie sure claims to have led a lot of things. #DemocraticDebate #DemDebate #DemDebate2020",AGAINST,other
3574,Bernie Sanders,Since when do #progressives like #Varoufakis &amp; #Bernie align w/ a #neoliberalist #globalist and #Hillary donor like #Soros?,AGAINST,neg
3575,Bernie Sanders,#RT @nowthisnews: Either @BernieSanders is psychic or he just really knows his sh*t about the health care industry,FAVOR,neg
3576,Bernie Sanders,I dont know if I can handle Bernie not picking Nina Turner as his VP. I get goosebumps every time she speaks. #SandersTurner2020 #BernieSanders,FAVOR,pos
