,Target,Tweet,Stance,Sentiment
347,Donald Trump,"@USER ""and what about demon seed, madame speaker?  why haven't you addressed alien dna?"" i knew mccarthy was stupid but, surely, he must know how any comment regarding #covid19 by the #gop will be met with righteous derision!  🙄 HTTP",NONE,neg
348,Donald Trump,can't believe that trump literally got away from having to denounce white supremacists. how the fuck did we end up with him as president.,AGAINST,neg
349,Donald Trump,"i believe sleepy joe biden will invest in a cure for alzheimers. he just has to remember to sign the bill when he's preside....ahahahahahahahha sorry i couldn't finish that with a straight face.
#demdebate2020 #demdebate",NONE,pos
350,Donald Trump,"@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊",AGAINST,other
351,Donald Trump,trump urging his followers to watch people vote... @USER isnt that voter intimidation? #presidentialdebate2020,AGAINST,other
352,Donald Trump,@USER @USER it seems mail boxes are systematically removed to prevent citizens to vote by mail-in-ballot. wouldn't it be time to act? #votersuppression #trumpthreatensdemocracy #trumpisadictator #votebluetosaveamerica HTTP,AGAINST,neg
353,Donald Trump,where is tiffany trump mother? they barely even claim her dumb ass. i wonder how much he paid marla for tonights speech? #rnc2020,AGAINST,neg
354,Donald Trump,@USER trump will embarrass sleepy joe and it wont even be close!!,FAVOR,neg
355,Donald Trump,"@USER @USER this is false. 

94 days of riots that msm largely hides from the public.

#democratic states and cities filled with looting and violence.

and key democratic leaders let it continue for their political gain.

these are riots we see it every night. #portlandriots",NONE,neg
356,Donald Trump,@USER @USER @USER @USER @USER you don’t speak for me! #biden2020,AGAINST,neg
357,Donald Trump,@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.,AGAINST,pos
358,Donald Trump,@USER biden citing debunked story about trump running down kia military....the dems have been attacking trumps family for 4 years even his minor son.  biden's son's are fair game. he's been pushing that false alcoholic killed my first wife theme and milking it for years!,AGAINST,neg
359,Donald Trump,#trump2020 boat parade HTTP,FAVOR,other
360,Donald Trump,"@USER please vote 
#biden2020 HTTP",AGAINST,other
361,Donald Trump,"if you can't rally enough people to your cause, harden the base. #trump2020",FAVOR,other
362,Donald Trump,"@USER not really, joe wouldn't have known what to ask and he would have just laughed along with trump at everything he said and argued with biden. he's not right wing he just seems to think trump is funny so he let's him off the hook for everything.",AGAINST,other
363,Donald Trump,"@USER you're correct but unfortunately the terrorists are the ones being protected by the local governances😡
 it's no longer right/left. it's no longer r/d.
it's american constitution🇺🇲 vs those that desire to overthrow it.
#votelikeyourlifedependsonit 
#trump2020",FAVOR,neg
364,Donald Trump,i love julia louis-dreyfus but the snarky humor is not the right tone for tonight. #demconvention,NONE,other
365,Donald Trump,@USER panicking bc the truth is coming out? you’ve repeatedly shown us what a crass &amp; crude human being you are. everything coming out confirms what we already know. we saw your corrupt &amp; twisted behaviors even before your presidency. you’re a sick person. #biden2020,AGAINST,neg
366,Donald Trump,"@USER southern california

#trump2020 🇺🇸",FAVOR,other
367,Donald Trump,"on a serious note, we could sell @USER  vs. @USER  boxing on ppv and pay off our national deficit with the proceeds.  let's be productive.

#debates2020 #debate2020 #jojorgensen2020 #trump2020 #bidenharris2020 @USER",NONE,pos
368,Donald Trump,@USER @USER @USER @USER @USER @USER is shooting jacob blake and three others what the #gop calls 'law &amp; order'? HTTP,NONE,other
369,Donald Trump,.@USER @USER @USER @USER  @USER @USER @USER @USER huge fail choosing to insert constant commentary instead of showing us the dnc feed in its entirety. many rural americans count on broadcast tv! #dnc2020 #dncconvention,NONE,neg
370,Donald Trump,#donnieloveschachi lol that’s the best the #gop got? bahaaaaaaaa @USER @USER HTTP,NONE,other
371,Donald Trump,@USER #maga #kag #trump2020 #trump2020landslide y’all need this the most,FAVOR,pos
372,Donald Trump,"@USER @USER the atlantic is  a shi# rag garbage dumster.. pelosi probably paid them for the fake news ""distraction"". sorry, not working. #maga",FAVOR,neg
373,Donald Trump,"vote like your life depends on it...
because it does !!!!!  🌊🌊🌊
#votebluetosaveamerica 

#trumppandemic #trumpvirus #trumpliesaboutcoronavirus HTTP",AGAINST,other
374,Donald Trump,"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",FAVOR,neg
375,Donald Trump,"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",AGAINST,neg
376,Donald Trump,"@USER 

reminder of what your cult leader did
kids/babies in cages
guess your head is up his ass so far you can't see

#votetedout
#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",AGAINST,neg
377,Donald Trump,"@USER #joebiden no matter where he goes, he's not all there HTTP",FAVOR,other
378,Donald Trump,the #demconvention may be the fakest shit i’ve ever seen. smh.,NONE,neg
379,Donald Trump,"our moment
11 years ago, sully was called for his moment. now, we are all called to this moment. join sully in regaining control of this nation's destiny by voting donald trump out. HTTP",AGAINST,pos
380,Donald Trump,@USER nazi ‘merica party line for u.  #votebluetosaveamerica,AGAINST,neg
381,Donald Trump,@USER @USER um no. i was a certified bernie voter and i'm voting for trump for many reasons. so he can add me and a few others that i know who are voting republican for the first time.,AGAINST,pos
382,Donald Trump,guess tom loves everyone. he wants to be vp. #demdebate,NONE,pos
383,Donald Trump,two terms! #trump2020 #kaga HTTP,FAVOR,other
384,Donald Trump,"@USER @USER he focused on us and not himself. it’s kind of hard to talk to someone like trump who just talks,talks talks and nothing important to say.he was clearly the winner of tonight debate and most intelligent of course. #votehimout #bidenwonthedebate #bidenharrislandslide2020",AGAINST,pos
385,Donald Trump,"@USER @USER @USER @USER actually, i think so too
#trump2020",FAVOR,pos
386,Donald Trump,"@USER trump almost won it in 2016, it'll be easy for him to win it this time around.  biden didn't even get 10% of the vote in the primary, nobody likes him there.  don't believe the fake polls, it's a big red wave!",FAVOR,pos
387,Donald Trump,this is exactly what i’m doing to these mail in votes and sending them back #trump2020 HTTP,FAVOR,other
388,Donald Trump,@USER this is how ignorant the demon party is ..... hollywood and music because they live in a fantasy world. lmao! #trump2020 #maga,FAVOR,neg
389,Donald Trump,trump is the only man that i haven’t let gaslight me,AGAINST,pos
390,Donald Trump,joe biden just said that we do not have a commander in chief!   how disrespectful!  that statement alone proves he does not deserve to be president of the united states of america.   #demdebate,NONE,neg
391,Donald Trump,"i look forward to waking up and not being furious.

#voteblue",AGAINST,pos
392,Donald Trump,"💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔

broken-hearted for our nation
—
our democracy has fallen victim to liars, cheats, &amp; thieves of truth
—
here we are; the crossroads of democratic independence or tyranny
—
nothing else to do, so #registertovote 
#votebluetosaveamerica",AGAINST,neg
393,Donald Trump,@USER gives new meaning to the sleeper candidate. #trump2020,FAVOR,pos
394,Donald Trump,@USER i still can’t believe that wearing a mask has become a political issue. it’s about saving lives. #votebluetosaveamerica #wearamask #dems4usa HTTP,AGAINST,neg
395,Donald Trump,"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",AGAINST,neg
396,Donald Trump,"@USER i’m in a large group of 50,000 women from pa for biden supporters. we discussed this yesterday. the trend seems to steal, destroy, deface biden signs. people are wondering if it’s worth it. we decided it is and not to be intimidated. move signs to inside windows. #biden2020",AGAINST,other
397,Donald Trump,"obama on biden: “he made me a better president, and he's got the character and the experience to make us a better country.” #demconvention #bidenharris2020",AGAINST,pos
398,Donald Trump,@USER and yet here we are in 2020 and he had risen to become the president of the united states? what does that say about us? i’m definitely not one to say trump is successful in all or even most areas of his life but he is president. it seems to contradict your statement.,NONE,other
399,Donald Trump,"@USER suburban women for biden!
#trumpdeathtoll180k... and climbing. a shameful milestone that this incompetent president holds some responsibility for. #dumptrump",AGAINST,neg
400,Donald Trump,bernie wants to ban fracking and lose pennsylvania. #demdebate,NONE,neg
401,Donald Trump,@USER i love you man. thanks for speaking our voice. #resist #bluewave,AGAINST,pos
402,Donald Trump,@USER @USER gop. senators. all. have. to. go. #votebluetosaveamerica,AGAINST,pos
403,Donald Trump,"@USER @USER @USER we were holding that iranian money illegally since the late 1970s. if there were any way of enforcing it, iran would win a huge judgement from the us for overthrowing a democratic president in the 1950s and installing a vicious 25yr dictatorship. does #maga know any history?",AGAINST,neg
404,Donald Trump,fire portland justice center HTTP,FAVOR,other
405,Donald Trump,@USER @USER bullshit that was trump. way more jobs in the trump days than obama days. economy is better than the obama days. do your research or take your bullshit elsewhere.,FAVOR,neg
406,Donald Trump,"@USER every poll i have seen says trump won. however, everyone around me thinks neither won.",AGAINST,other
407,Donald Trump,"@USER mr. president!
i have yet to see the #dscabal be a truly good judge of character...they don't have to be. all they need to do is follow their #dsplaybook and lure their victims into a bad situation...later using blackmail on them. they will usually do whatever they ask!
#maga HTTP",FAVOR,neg
408,Donald Trump,"#trump is considering giving his acceptance speech for the #gop renomination at #gettysburg...the desecration. 💔

the battle raged for three days in 1865, giving the union one of its bloodiest victories.  casualties totaled 23,049 (3,155 dead, 14,529 wounded, 5,365 missing). HTTP",NONE,neg
409,Donald Trump,"@USER @USER @USER we all know what .@USER is. well, no: we know what .@USER is not: he is not working 4 his constituents - not calling out trump on the #goodyear issue, for example, and not making pandemic-related relief to suffering ohioans. he's next for the #bluewave. #voteblue",AGAINST,neg
410,Donald Trump,#demdebate biden said alien.,NONE,other
411,Donald Trump,"mccloskey couple, who waved guns at st. louis protesters, to speak at rnc : live updates: protests for racial justice : npr #trumpers suck #rnc2020 #blm  HTTP",AGAINST,neg
412,Donald Trump,"@USER #trumpliedpeopledied #trumpknew 

feb. 7: trump tells woodward he knows of airborne risks and covid is worse than worst flus

feb 10-mar 2, 2020: trump holds five #maga rallies each attracting thousands of people in confined spaces",AGAINST,neg
413,Donald Trump,@USER i think most americans are seeing through all this bs going on in portland.  #trump2020,FAVOR,neg
414,Donald Trump,"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",AGAINST,pos
415,Donald Trump,"@USER @USER @USER @USER i’m guessing this guy figured out he’s being conned by the party of #donaldtrump b/c when i answered his answer to what’s a #conservative, all the bullshit stopped! have a good day one &amp; all!",AGAINST,neg
416,Donald Trump,"@USER @USER mmmm peach mints

oh an #fucktrump",AGAINST,neg
417,Donald Trump,"amazingly, these are all states hillary didn’t visit. #demconvention #dnc2020convention",NONE,other
418,Donald Trump,we need to send mitch mcconnell packing. #demdebate HTTP,NONE,other
419,Donald Trump,"#activemilitary are against #donaldtrump 's policies !
these are not the policies of active #military .
a lot of military men &amp; women are deeply offended the president of the #unitedstates 🇺🇸 wanted to use them as political stunts. .@USER  , @USER @USER HTTP",AGAINST,neg
420,Donald Trump,"this election is  american freedom vs communism... pick a side &amp; vote wisely...communism kills 👇👇👇👇👇👇👇 #liberalismisamentaldisorder #communismkills #votered #trump2020 

 HTTP",FAVOR,neg
421,Donald Trump,@USER @USER ha! ha! you’ve heard from one person.  there are many more on the other side who now see who trump is and will not vote for him again.  #joebidenforpresident2020 #trumpistheworstpresidentever #votebluetosaveamerica,AGAINST,neg
422,Donald Trump,HTTP,FAVOR,other
423,Donald Trump,"@USER president trump’s favorability stayed flat after the rnc, as a majority of the country continues to view his handling of the covid-19 crisis negatively, a poll released sunday found. favorability among republicans dropped 4% since last week. 
#dumptrump 
HTTP",AGAINST,neg
424,Donald Trump,@USER yeah! #maga #trump2020 @USER restoring american pride around the world.,FAVOR,pos
425,Donald Trump,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #fbr #fbrparty #resisters

 we cant rely upon #trump or #gop to #protectourkids or #portectourteachers from #coronavirus; pawns &amp; victims of the #republicans until 01/20/21 

pls read HTTP

#shareifyoucare #strongertogether",AGAINST,other
426,Donald Trump,"looking at all the unmasked attendees listening to #45 not talk about all of his failed businesses. 🤔

did all the other black #45 supporters die? is that why i only counted like 2 in the unmasked  audience? 🦠🦠 

#hermancain #lasthoorah #rnchaos #rnc2020 HTTP",NONE,neg
427,Donald Trump,i’m pretty sure if people actually think joe biden is their candidate and not trump then no debate is really going to change that. the entire establishment and psychos are voting for biden. the people who want to save america is voting for trump. cut and dried.,FAVOR,neg
428,Donald Trump,"i also feel for hunter, who lost his mom at a very young age and grew up in the shadow of a great man. the trauma of losing a parent stays with you, and makes it easy to attempt self medication. i feel for hunter, and praise his redemption from addiction; trump sees only a target",AGAINST,other
429,Donald Trump,pete to mike’s defense unsurprisingly. #demdebate,NONE,other
430,Donald Trump,"#putinspoodle-in-chief:#trump is the most traitorous &amp; most vicious con man #trumpresignnow #trumpisacompletefailure #trumpviruscatastrophe  #voteblue #trumpisaloser #trumpdisrespectsveterans #biden2020 #trumphatesourmilitary #bidenharris2020tosaveamerica
 HTTP",AGAINST,neg
431,Donald Trump,"@USER @USER wrong, eric. your dad is a  #traitor who is going to lose to #biden in  #landslide2020 !
#votetrumpout #voteoutthegop #votebluetosaveamerica",AGAINST,neg
432,Donald Trump,"@USER @USER bidwn would rather sniff girls hair, biden was wearing an earpiece. #trump2020",FAVOR,neg
433,Donald Trump,hope. thank you! #demconvention,NONE,pos
434,Donald Trump,".@USER fought to save the auto industry every step of the way from 2008 until we succeeded. 

unfortunately, that wasn't always the case with @USER. #democraticdebate HTTP",NONE,other
435,Donald Trump,"@USER the only way to change/fight it is to
#voteredtosaveamerica 🇺🇲 #trump2020 🇺🇲
as trump said in 2016 ""what do we have to lose?""",FAVOR,pos
436,Donald Trump,"good to see #joebiden calling out the suburb #dogwhistleracism #trump is blowing hard in the #debates2020 

no policy from the orange fatman; just more attempts at #detteringdemocracy &amp; hiding the activities of #taxfraudtrump",AGAINST,neg
437,Donald Trump,"i heard, 'no justice no peace' if @USER wins. good luck. good luck. #trump2020 HTTP",FAVOR,neg
438,Donald Trump,"@USER florida should be embarrassed by its ""leadership."" where's your gas mask @USER ?

#votebluetosaveamerica",AGAINST,neg
439,Donald Trump,@USER jobs not mobs #trump2020,FAVOR,other
440,Donald Trump,"sounds like the #rnc is a disaster.  where will this cult go when they realize there is nothing behind the asteroid?

#voteblue2020 #restoredemocracy",AGAINST,neg
441,Donald Trump,"executive summary: conspiracy theorists are so far out of their league, they're playing in a retirees' softball league that they think is major league baseball, that is how disconnected from reality they are. #qanon this includes you most of all",NONE,neg
442,Donald Trump,"melania's ex-friend: trump family tainted by 'deceit, deception' HTTP",AGAINST,neg
443,Donald Trump,"@USER except for my governor, inslee, who trump refers to as a snake. washington voters will remember in november 2020. bye bye trump and corruption! #votebluetosaveamerica",AGAINST,neg
444,Donald Trump,#democratnationalconvention #dnc speakers next week (swipe) HTTP,NONE,other
445,Donald Trump,@USER were just awake to all the bullshit lies they try to spoon into our mouths. #trump2020 #firefaucinow,FAVOR,neg
446,Donald Trump,“will you shut up man” #debates2020  #bidenharris2020 👏🏼👏🏼👏🏼👏🏼,AGAINST,neg
447,Donald Trump,"@USER with another great one that chould be the #trump2020 anthem. well done, bryson. keep'em coming!  #magasteppin #maga #kag #joebidenisaracist 

HTTP",FAVOR,pos
448,Donald Trump,"yes, pete is out of touch with most millennials. especially millennials of color. man, warren and sanders are killing it. #demdebate",NONE,neg
449,Donald Trump,someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,AGAINST,neg
450,Donald Trump,"of course i want the biden-harris ticket to win in november.

but after three nights of #dnc2020 i’ve only heard about why people want donald trump to lose.",AGAINST,other
451,Donald Trump,"does it get ""swampier"" than this, @USER , @USER and @USER.  #frauds #votebluetosaveamerica 

white house reportedly orders hospitals to bypass cdc during covid-19 data collection HTTP",AGAINST,neg
452,Donald Trump,"@USER @USER @USER @USER, @USER’s ag barr &amp; @USER are working hard to bring #christiansharialaw to america! #votebluetosaveamerica #onesecularlawforall
#christiansagainstchristiannationalism HTTP",AGAINST,pos
453,Donald Trump,@USER @USER @USER white hats control the doubles except the black hat biden double. #patriotsincontrol,NONE,other
454,Donald Trump,what is @USER’s home state? pa or de? #demdebate #elections2020,NONE,other
455,Donald Trump,"aww, poor #donaldtheincompetent, the #sadking. feeling #triggered by michelle obama's speech? then i guess you're not looking forward to hearing it again when your #deplorable, soon-to-be-ex wife plagiarizes it at your 'convention'.
#votebluetosavedemocracy
#votebluetosaveamerica",AGAINST,neg
456,Donald Trump,"@USER @USER hard pass , the only back harris has is her own, and clearly it's getting worn out being used to get jobs since she can't win a election. she hates the poor, she lies, she want's to be a dicktaker, oops dictator, so i will be voting #trump2020  bcuz i love my country.",FAVOR,neg
457,Donald Trump,i wish #donaldtrump would deny his own existence.,AGAINST,neg
458,Donald Trump,"ooooh, senator, a white refrigerator?? 

what is dis, hunny?

#demconvention #dnc2020",NONE,other
459,Donald Trump,"black lives matter ( blm) are a bunch of un-american - americans aka domestic terrorist seeking supremacy . 

they pick in choose which black life matter. they are sad.

#trump2020 🇺🇸",FAVOR,neg
460,Donald Trump,"@USER @USER @USER @USER yeah - scared for them just as i was for those #trump rally goers in oklahoma (glad those were a handful) &amp; those who attended @USER ”protest” at #rnc2020 . if only #donaldtrump had set good example from start, he could have advised appropriately. pity he did not lead by example",AGAINST,other
461,Donald Trump,"@USER no, i don't trust you anymore. #votebluetosaveamerica",AGAINST,neg
462,Donald Trump,@USER @USER @USER @USER yup i’m a trump voter and trump stunk,AGAINST,neg
463,Donald Trump,"if he dies this pos needs to ride the lighting.......... 
wake up people blm is a terrorist organization and needs to be dealt with as such. 

#trump2020 #maga #kag HTTP",FAVOR,neg
464,Donald Trump,"@USER i’m so glad &amp; released that this #rnc2020 is over! 

jesus christ, the lies these people can tell! i didn’t even watch it but getting to hear about it on the news....

i’m trying to keep that peace &amp; hope we got from the #dnc2020 last week. 

what a difference, right! 🧘🏼‍♀️",NONE,pos
465,Donald Trump,"@USER @USER in 1988 joe biden had to drop out of the race for president because his lies became so horrendous almost as bad as his plagiarism joe biden the laughing stock of america
HTTP",FAVOR,neg
466,Donald Trump,"patriots get this out! dems don’t want this out! keep blaming trump you pieces of garbage! 48 hour cure for coronavirus! retweet! #maga  this video is trimmed, find the whole video! HTTP",FAVOR,neg
467,Donald Trump,"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",AGAINST,neg
468,Donald Trump,"@USER i suggest that the us bans testing, and everyone should have a dose of hydroxychloroquine everyday. when people die, the cause can be anything but coronavirus.

from now on, no mask, no testing, no coronavirus. hoax is debunked. #maga
#kag2020",FAVOR,neg
469,Donald Trump,@USER i already voted for joe biden!,AGAINST,pos
470,Donald Trump,the best is yet to come - #trump2020 HTTP,FAVOR,pos
471,Donald Trump,i stand by this graphic... what a cluster but the contrast is real! #realdonaldtrump #bidenharris2020 HTTP,NONE,pos
472,Donald Trump,"let this be a warning and make no mistake - #maga’ts, #kag’ers, and #qanon’ites are energized and emphatic about their dear leader. it’s going to take everything we have to beat them in #2020election #votebluenomatterwho",AGAINST,other
473,Donald Trump,the mastermind of one of the largest financial scandals ever investigated by the justice department engaged a top #gop political donor to work behind the scenes in a bid to deport one of #china’s most sought-after fugitives. #chinavirus #draintheswamp HTTP,NONE,other
474,Donald Trump,"@USER @USER @USER @USER @USER @USER thanks for the indoctrination attempt, maybe you should consider a lawless area,perhaps no man's land between afghanistan and pakistan, #trump2020 #joebidenisaracist",FAVOR,neg
475,Donald Trump,someone needs to wipe this smug smile off booty edge's face  #democraticdebate,NONE,neg
476,Donald Trump,"#michelleobama hits the nail on the head 
“donald trump is in over his head”
#demconvention",AGAINST,pos
477,Donald Trump,biden said “the  last time we had the coronavirus” 😂😂😂.  #democraticdebate,NONE,other
478,Donald Trump,voting for trump's trade deals and military budgets to own trump. goes well with approving his federal judges. losers. #demdebate,NONE,neg
479,Donald Trump,"@USER @USER lies and deflection from a weak inept failed ""leader"". #votebluetosaveamerica #covid_19 #coronavirus #coronaoutbreak #coronaviruspandemic",AGAINST,neg
480,Donald Trump,"@USER @USER i live in orange county ny but if you can direct me where to go im in, mr president trump and please advice where to go?",FAVOR,other
481,Donald Trump,"afternoon  🍵 party #fbrpytime 
ya ya friday follow the #bluewave  🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER",AGAINST,other
482,Donald Trump,"HTTP

90-minute on the pandemic, economy, court, candidates’ records, election integrity, and “race and violence in our cities.” a new york times report that trump has paid a negligible amount of income taxes over the past decade #debates2020 #bidendebate",NONE,other
483,Donald Trump,@USER @USER @USER @USER i hope president trump follows through on his promise to sell the citizens of connecticut to the chinese as slaves who will probably work them to death in months!! #maga,FAVOR,pos
484,Donald Trump,"i’m not the biggest fan of blacks, but they sure know how to slang that bbc if you reckon #trump2020",FAVOR,other
485,Donald Trump,@USER @USER @USER @USER black voices for trump! we all proud boys! HTTP,AGAINST,pos
486,Donald Trump,since there’s no sports to place bets on you can make some money of the democratic debate 😂 #democraticdebate #feelthebern HTTP,NONE,other
487,Donald Trump,incredible to turn on msnbc and find out that they watched an entirely different debate than everyone else. #demdebate,NONE,other
488,Donald Trump,@USER @USER @USER @USER @USER @USER ok lol jackie aka jac_cheeze is a #catfish #scammer of #maga HTTP,NONE,neg
489,Donald Trump,"@USER really? last i checked, 24.6 (biden) was higher than your 23.8.  maybe not really all that sleepy  @USER should be making that statement.  but take comfort donny, when it comes to number of #lies in a speech, your still number one. #dnc2020 #rnc2020",AGAINST,other
490,Donald Trump,a live look at @USER losing the vote of every single dog owner in dc with a #rnc2020 firework show. HTTP,NONE,neg
491,Donald Trump,trump came out swinging like a meth head in a mosh pit. #debates2020 #shutupman #standdownandstandby #trumplied200kdied #maga2020 HTTP,AGAINST,neg
492,Donald Trump,"#rnc2020 ""instead of following the science..."" did he really say that with a straight face? for trump and his family this is just one big circus. this clown and his house of horrors need to be sent packing on november 3rd.",AGAINST,neg
493,Donald Trump,@USER on the run #pedophilia #draintheswamp #clintonisapedo,NONE,neg
494,Donald Trump,"@USER pelosi is not an expert! well, maybe an expert in hypocrisy and idiocy. and listening to her is a big mistake. #trump2020",FAVOR,neg
495,Donald Trump,@USER they need to get a teacher to moderate the next debate. wallace clearly has no experience dealing with bullies. #biden2020,AGAINST,neg
496,Donald Trump,"@USER @USER @USER @USER @USER f reggie hammond and all the idiots like him who seem just fine with another 4 years of trump.
#biden2020",AGAINST,neg
497,Donald Trump,@USER @USER yes. we are better than this. #bidenharris2020 #dumptrump,AGAINST,pos
498,Donald Trump,"@USER if you're voting for donald trump, that mannequin probably has you bested.",NONE,other
499,Donald Trump,"william shakespeare was not written by monkeys.
#rabbits 
#qanon 
#shakespeare",FAVOR,other
500,Donald Trump,"the #debates confirms that #treasonoustrump is consistent on one thing .... #lying 

#wakeupamerica 

#factcheck",AGAINST,neg
501,Donald Trump,"@USER and it doesn't seem to matter how many times he gets caught in a lie, tbey won't leave his side. so pathetic. #voteblue #bidenharris2020",AGAINST,neg
502,Donald Trump,"#demdebate
pete: there's bipartisan support for protecting pre-existing conditions.

everyone: uhh what a moron",NONE,neg
503,Donald Trump,"@USER i'm having issues with @USER. my front lawn is full of trump #maga signs. last week they threw my son's grad pics on lawn which got wet &amp; ruined; last night they didn't deliver a scheduled set of pool chaise. similar mail-related issues during 2016 also.
its unamerican &amp; sick.",FAVOR,neg
504,Donald Trump,good people dying due to republicans lack of empathy for other human beings. this is not the america my father and uncles fought and died for. this is not we the people. #voteblue2020 ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩  HTTP,AGAINST,neg
505,Donald Trump,my tl is all trump and harry potter 😔✌🏻,NONE,neg
506,Donald Trump,"@USER i'll take a rv, please....and thank you for asking!  husband and i just need a class c for the two of us to travel now that we are old and retired.  again, thank you for offering to buy us one!  so kind of you.  #trumpsamerica #nicepeople #trump2020. :)",FAVOR,pos
507,Donald Trump,joe biden questioning the revolution whilst the entire country is depending on a democratic socialism test run in order to get by in this crisis is peak boomer irony. #demdebate #democraticsocialist #bernieorbust2020 #democraticdebate,AGAINST,neg
508,Donald Trump,"medicare for all for everyone man, woman, and child will cost less than the status quo. currently we pay the highest prices in the world per capita. #medicareforall #demdebate",NONE,other
509,Donald Trump,@USER @USER @USER @USER lol...nope. just the #democrat run cities,NONE,neg
510,Donald Trump,"presidential debate biden trump joe biden donald trump debate president united states usa #biden2020 #trump2020 #debates2020   #debate 😂
 HTTP",NONE,other
511,Donald Trump,"@USER rt 
ifbap 🇺🇸
followed all 🇺🇸

#redfriday 🇺🇸
#trump2020 🇺🇸",FAVOR,other
512,Donald Trump,the prez is dumber than his #maga supporters  HTTP,AGAINST,neg
513,Donald Trump,us election 2020: trump casts doubt on the legitimacy of the election and refuses to condemn white supremacists in chaotic debate - cnnpolitics HTTP,NONE,neg
514,Donald Trump,“democracy is talking itself to death.” – @USER #makeamericagreatagain,FAVOR,neg
515,Donald Trump,@USER there is no line they will not cross. #votebluetosaveamerica #votebidenharris2020 #voteblue #votebluenomatterwho,AGAINST,pos
516,Donald Trump,@USER @USER wtf!  you need an assault rifle to hadley children?  you are in the wrong career!  #voteintegrity #voteblue,AGAINST,neg
517,Donald Trump,i’d very much do be ready to vote for @USER in the #2020elections if i could tbh with you... call me bias but man has only missed once in his entire career no way he’s a bad president,NONE,pos
518,Donald Trump,hmmm.. #maga creator steve bannon is arrested today for stealing millions of $$$ and look at what's on the minds of the boys @USER ... HTTP,NONE,neg
519,Donald Trump,"@USER @USER our dirty #democrat governor has passed mail in voting only.  only persons with disabilities can use a machine. 
HTTP",NONE,neg
520,Donald Trump,as a vermonter transplanted to #scpol let me explain this for my yankee brethren:  @USER is attacking @USER at the #demdebate over the fact that @USER suggested black legislators were only supporting steyer b/c they were paid to. HTTP,NONE,neg
521,Donald Trump,@USER you’re despicable. you’re a fraud. you’re an asshole. this veteran is voting for biden. #veteransagainsttrump #veteransforbidenharris2020 #veteransforbiden #biden2020 #bidenharris2020,AGAINST,neg
522,Donald Trump,"a “non-profit public option?”

gtfoh. 

#demdebates #democraticdebate HTTP",NONE,other
523,Donald Trump,@USER lock her up!!!! show them once and for all criminalization is a crime!!! weaponizing the fbi (pres obama and vp biden) to achieve political goals is a crime. the only way for the democrats to understand they cannot get away with corruption is to prosecute!put real criminals away!,AGAINST,neg
524,Donald Trump,"#dumptrump2020 #biden2020 #bidenharris2020 #votebidenharris2020 #votebluetosaveamerica 

she was even more disrespectful than pocahontas.

does he not understand how incredibly disrespect he is, always. even when calling someone else disrespectful!!

HTTP",AGAINST,neg
525,Donald Trump,"a @USER play in two
acts #voteblue2020 HTTP",AGAINST,other
526,Donald Trump,a great night for president trump tonight @USER @USER @USER @USER @USER #rnc2020 #trump2020 #trumpgoingstrong #trumppence2020landslidevictory,FAVOR,pos
527,Donald Trump,"@USER @USER biden calling trump ""clown"" ""fool"" and ""shut up man"" is something i'll take away.
that shows that #joebiden is mean, nasty, and has no respect for the president of the united states or the office",FAVOR,neg
528,Donald Trump,maybe we should take care of the #antifa problem before we freak out abou #qanon... which no one really cares about.,NONE,neg
529,Donald Trump,about an hour into the #debates2020 . trump's the man. why? he cares. biden doesnt.,FAVOR,pos
530,Donald Trump,i think it's safe to say trump just lost every black vote.,AGAINST,neg
531,Donald Trump,"@USER #biden2020 is not taking guns or defunding police. this is about fraud, something the #trumpcrimefamily is familiar with.",AGAINST,neg
